bloque,ts,variable,valor
B7_TAC,2026-08-31 05:00:00,activepower,8162.4
B7_TAC,2026-08-31 05:10:00,activepower,7893.6
B7_TAC,2026-08-31 05:20:00,activepower,15803.5
B7_TAC,2026-08-31 05:30:00,activepower,21002.75
B7_TAC,2026-08-31 05:40:00,activepower,21928.0
B7_TAC,2026-08-31 05:50:00,activepower,19969.550000000003
B7_TAC,2026-08-31 06:00:00,activepower,14026.95
B7_TAC,2026-08-31 06:10:00,activepower,14274.9
B7_TAC,2026-08-31 06:20:00,activepower,14119.75
B7_TAC,2026-08-31 06:30:00,activepower,18919.6
B7_TAC,2026-08-31 06:40:00,activepower,21597.1
B7_TAC,2026-08-31 06:50:00,activepower,19559.45
B7_TAC,2026-08-31 07:00:00,activepower,19079.5
B7_TAC,2026-08-31 07:10:00,activepower,15239.6
B7_TAC,2026-08-31 07:20:00,activepower,17061.15
B7_TAC,2026-08-31 07:30:00,activepower,19613.1
B7_TAC,2026-08-31 07:40:00,activepower,19503.45
B7_TAC,2026-08-31 07:50:00,activepower,20493.5
B7_TAC,2026-08-31 08:00:00,activepower,20319.1
B7_TAC,2026-08-31 08:10:00,activepower,18373.3
B7_TAC,2026-08-31 08:20:00,activepower,18214.7
B7_TAC,2026-08-31 08:30:00,activepower,24741.9
B7_TAC,2026-08-31 08:40:00,activepower,24000.35
B7_TAC,2026-08-31 08:50:00,activepower,23068.25
B7_TAC,2026-08-31 09:00:00,activepower,19997.6
B7_TAC,2026-08-31 09:10:00,activepower,20975.45
B7_TAC,2026-08-31 09:20:00,activepower,23139.05
B7_TAC,2026-08-31 09:30:00,activepower,21988.9
B7_TAC,2026-08-31 09:40:00,activepower,25361.45
B7_TAC,2026-08-31 09:50:00,activepower,26611.550000000003
B7_TAC,2026-08-31 10:00:00,activepower,29942.0
B7_TAC,2026-08-31 10:10:00,activepower,26761.75
B7_TAC,2026-08-31 10:20:00,activepower,36967.65
B7_TAC,2026-08-31 10:30:00,activepower,32891.1
B7_TAC,2026-08-31 10:40:00,activepower,35767.35
B7_TAC,2026-08-31 10:50:00,activepower,35644.55
B7_TAC,2026-08-31 11:00:00,activepower,35999.9
B7_TAC,2026-08-31 11:10:00,activepower,37477.9
B7_TAC,2026-08-31 11:20:00,activepower,36597.7
B7_TAC,2026-08-31 11:30:00,activepower,39222.0
B7_TAC,2026-08-31 11:40:00,activepower,37847.4
B7_TAC,2026-08-31 11:50:00,activepower,41624.4
B7_TAC,2026-08-31 12:00:00,activepower,40758.4
B7_TAC,2026-08-31 12:10:00,activepower,42673.65
B7_TAC,2026-08-31 12:20:00,activepower,42865.05
B7_TAC,2026-08-31 12:30:00,activepower,42888.7
B7_TAC,2026-08-31 12:40:00,activepower,44216.05
B7_TAC,2026-08-31 12:50:00,activepower,40199.15
B7_TAC,2026-08-31 13:00:00,activepower,42071.6
B7_TAC,2026-08-31 13:10:00,activepower,41355.7
B7_TAC,2026-08-31 13:20:00,activepower,37328.15
B7_TAC,2026-08-31 13:30:00,activepower,43100.7
B7_TAC,2026-08-31 13:40:00,activepower,46482.85
B7_TAC,2026-08-31 13:50:00,activepower,46061.0
B7_TAC,2026-08-31 14:00:00,activepower,42539.3
B7_TAC,2026-08-31 14:10:00,activepower,42446.2
B7_TAC,2026-08-31 14:20:00,activepower,39554.2
B7_TAC,2026-08-31 14:30:00,activepower,39309.55
B8_AA,2026-08-29 14:30:00,activepower,7118.6
B8_AA,2026-08-29 14:40:00,activepower,7077.75
B8_AA,2026-08-29 14:50:00,activepower,7036.6
B8_AA,2026-08-29 15:00:00,activepower,7010.1
B8_AA,2026-08-29 15:10:00,activepower,6977.1
B8_AA,2026-08-29 15:20:00,activepower,6971.25
B8_AA,2026-08-29 15:30:00,activepower,6927.5
B8_AA,2026-08-29 15:40:00,activepower,6858.9
B8_AA,2026-08-29 15:50:00,activepower,6829.0
B8_AA,2026-08-29 16:00:00,activepower,6804.6
B8_AA,2026-08-29 16:10:00,activepower,6803.7
B8_AA,2026-08-29 16:20:00,activepower,6773.5
B8_AA,2026-08-29 16:30:00,activepower,6780.8
B8_AA,2026-08-29 16:40:00,activepower,6759.1
B8_AA,2026-08-29 16:50:00,activepower,6706.5
B8_AA,2026-08-29 17:00:00,activepower,6667.450000000001
B8_AA,2026-08-29 17:10:00,activepower,6646.4
B8_AA,2026-08-29 17:20:00,activepower,6597.0
B8_AA,2026-08-29 17:30:00,activepower,6580.5
B8_AA,2026-08-29 17:40:00,activepower,6562.0
B8_AA,2026-08-29 17:50:00,activepower,6520.35
B8_AA,2026-08-29 18:00:00,activepower,6491.0
B8_AA,2026-08-29 18:10:00,activepower,6466.7
B8_AA,2026-08-29 18:20:00,activepower,6459.6
B8_AA,2026-08-29 18:30:00,activepower,6518.6
B8_AA,2026-08-29 18:40:00,activepower,6502.450000000001
B8_AA,2026-08-29 18:50:00,activepower,6499.95
B8_AA,2026-08-29 19:00:00,activepower,6495.9
B8_AA,2026-08-29 19:10:00,activepower,6482.45
B8_AA,2026-08-29 19:20:00,activepower,6464.3
B8_AA,2026-08-29 19:30:00,activepower,6469.6
B8_AA,2026-08-29 19:40:00,activepower,6463.45
B8_AA,2026-08-29 19:50:00,activepower,6439.2
B8_AA,2026-08-29 20:00:00,activepower,6387.15
B8_AA,2026-08-29 20:10:00,activepower,6342.299999999999
B8_AA,2026-08-29 20:20:00,activepower,6371.4
B8_AA,2026-08-29 20:30:00,activepower,6324.65
B8_AA,2026-08-29 20:40:00,activepower,6298.7
B8_AA,2026-08-29 20:50:00,activepower,6313.3
B8_AA,2026-08-29 21:00:00,activepower,6251.549999999999
B8_AA,2026-08-29 21:10:00,activepower,6220.75
B8_AA,2026-08-29 21:20:00,activepower,6184.7
B8_AA,2026-08-29 21:30:00,activepower,6164.0
B8_AA,2026-08-29 21:40:00,activepower,6147.35
B8_AA,2026-08-29 21:50:00,activepower,6114.2
B8_AA,2026-08-29 22:00:00,activepower,6108.35
B8_AA,2026-08-29 22:10:00,activepower,6088.65
B8_AA,2026-08-29 22:20:00,activepower,6035.3
B8_AA,2026-08-29 22:30:00,activepower,5899.55
B8_AA,2026-08-29 22:40:00,activepower,5796.549999999999
B8_AA,2026-08-29 22:50:00,activepower,5809.9
B8_AA,2026-08-29 23:00:00,activepower,5797.049999999999
B8_AA,2026-08-29 23:10:00,activepower,5758.1
B8_AA,2026-08-29 23:20:00,activepower,5840.6
B8_AA,2026-08-29 23:30:00,activepower,5819.3
B8_AA,2026-08-29 23:40:00,activepower,5814.450000000001
B8_AA,2026-08-29 23:50:00,activepower,5804.8
B8_AA,2026-08-30 00:00:00,activepower,5796.5
B8_AA,2026-08-30 00:10:00,activepower,5788.6
B8_AA,2026-08-30 00:20:00,activepower,5749.35
B8_AA,2026-08-30 00:30:00,activepower,5718.95
B8_AA,2026-08-30 00:40:00,activepower,5711.0
B8_AA,2026-08-30 00:50:00,activepower,5766.450000000001
B8_AA,2026-08-30 01:00:00,activepower,5775.0
B8_AA,2026-08-30 01:10:00,activepower,5745.2
B8_AA,2026-08-30 01:20:00,activepower,5738.200000000001
B8_AA,2026-08-30 01:30:00,activepower,5717.85
B8_AA,2026-08-30 01:40:00,activepower,5747.5
B8_AA,2026-08-30 01:50:00,activepower,5758.25
B8_AA,2026-08-30 02:00:00,activepower,5722.6
B8_AA,2026-08-30 02:10:00,activepower,5725.1
B8_AA,2026-08-30 02:20:00,activepower,5717.4
B8_AA,2026-08-30 02:30:00,activepower,5721.55
B8_AA,2026-08-30 02:40:00,activepower,5720.5
B8_AA,2026-08-30 02:50:00,activepower,5726.8
B8_AA,2026-08-30 03:00:00,activepower,5731.55
B8_AA,2026-08-30 03:10:00,activepower,5724.8
B8_AA,2026-08-30 03:20:00,activepower,5775.950000000001
B8_AA,2026-08-30 03:30:00,activepower,5737.7
B8_AA,2026-08-30 03:40:00,activepower,5730.6
B8_AA,2026-08-30 03:50:00,activepower,5730.15
B8_AA,2026-08-30 04:00:00,activepower,5727.0
B8_AA,2026-08-30 04:10:00,activepower,5763.25
B8_AA,2026-08-30 04:20:00,activepower,5735.2
B8_AA,2026-08-30 04:30:00,activepower,5731.7
B8_AA,2026-08-30 04:40:00,activepower,5738.5
B8_AA,2026-08-30 04:50:00,activepower,5753.6
B8_AA,2026-08-30 05:00:00,activepower,5753.3
B8_AA,2026-08-30 05:10:00,activepower,5747.0
B8_AA,2026-08-30 05:20:00,activepower,5753.85
B8_AA,2026-08-30 05:30:00,activepower,5759.7
B8_AA,2026-08-30 05:40:00,activepower,5763.8
B8_AA,2026-08-30 05:50:00,activepower,5746.6
B8_AA,2026-08-30 06:00:00,activepower,5739.1
B8_AA,2026-08-30 06:10:00,activepower,5740.85
B8_AA,2026-08-30 06:20:00,activepower,5748.5
B8_AA,2026-08-30 06:30:00,activepower,5763.15
B8_AA,2026-08-30 06:40:00,activepower,5786.15
B8_AA,2026-08-30 06:50:00,activepower,5786.6
B8_AA,2026-08-30 07:00:00,activepower,5802.75
B8_AA,2026-08-30 07:10:00,activepower,5820.6
B8_AA,2026-08-30 07:20:00,activepower,5854.7
B8_AA,2026-08-30 07:30:00,activepower,5895.799999999999
B8_AA,2026-08-30 07:40:00,activepower,5932.6
B8_AA,2026-08-30 07:50:00,activepower,5940.8
B8_AA,2026-08-30 08:00:00,activepower,5949.85
B8_AA,2026-08-30 08:10:00,activepower,5978.1
B8_AA,2026-08-30 08:20:00,activepower,6033.0
B8_AA,2026-08-30 08:30:00,activepower,6046.4
B8_AA,2026-08-30 08:40:00,activepower,6110.55
B8_AA,2026-08-30 08:50:00,activepower,6167.4
B8_AA,2026-08-30 09:00:00,activepower,6192.8
B8_AA,2026-08-30 09:10:00,activepower,6310.7
B8_AA,2026-08-30 09:20:00,activepower,6330.5
B8_AA,2026-08-30 09:30:00,activepower,6387.200000000001
B8_AA,2026-08-30 09:40:00,activepower,6423.7
B8_AA,2026-08-30 09:50:00,activepower,6515.15
B8_AA,2026-08-30 10:00:00,activepower,6563.85
B8_AA,2026-08-30 10:10:00,activepower,6566.0
B8_AA,2026-08-30 10:20:00,activepower,6689.200000000001
B8_AA,2026-08-30 10:30:00,activepower,6693.9
B8_AA,2026-08-30 10:40:00,activepower,6616.6
B8_AA,2026-08-30 10:50:00,activepower,6587.4
B8_AA,2026-08-30 11:00:00,activepower,6700.15
B8_AA,2026-08-30 11:10:00,activepower,6762.4
B8_AA,2026-08-30 11:20:00,activepower,6862.75
B8_AA,2026-08-30 11:30:00,activepower,6848.200000000001
B8_AA,2026-08-30 11:40:00,activepower,6847.9
B8_AA,2026-08-30 11:50:00,activepower,6949.6
B8_AA,2026-08-30 12:00:00,activepower,6821.6
B8_AA,2026-08-30 12:10:00,activepower,6884.6
B8_AA,2026-08-30 12:20:00,activepower,7042.15
B8_AA,2026-08-30 12:30:00,activepower,6955.2
B8_AA,2026-08-30 12:40:00,activepower,6933.1
B8_AA,2026-08-30 12:50:00,activepower,6887.9
B8_AA,2026-08-30 13:00:00,activepower,6927.7
B8_AA,2026-08-30 13:10:00,activepower,7096.65
B8_AA,2026-08-30 13:20:00,activepower,7107.8
B8_AA,2026-08-30 13:30:00,activepower,7136.5
B8_AA,2026-08-30 13:40:00,activepower,7179.0
B8_AA,2026-08-30 13:50:00,activepower,7166.799999999999
B8_AA,2026-08-30 14:00:00,activepower,7165.1
B8_AA,2026-08-30 14:10:00,activepower,7110.95
B8_AA,2026-08-30 14:20:00,activepower,7032.6
B8_AA,2026-08-30 14:30:00,activepower,7039.1
B8_AA,2026-08-30 14:40:00,activepower,7031.4
B8_AA,2026-08-30 14:50:00,activepower,7060.2
B8_AA,2026-08-30 15:00:00,activepower,6978.45
B8_AA,2026-08-30 15:10:00,activepower,6981.6
B8_AA,2026-08-30 15:20:00,activepower,6955.8
B8_AA,2026-08-30 15:30:00,activepower,6926.1
B8_AA,2026-08-30 15:40:00,activepower,6887.75
B8_AA,2026-08-30 15:50:00,activepower,6902.9
B8_AA,2026-08-30 16:00:00,activepower,6964.3
B8_AA,2026-08-30 16:10:00,activepower,6976.1
B8_AA,2026-08-30 16:20:00,activepower,6971.1
B8_AA,2026-08-30 16:30:00,activepower,6936.7
B8_AA,2026-08-30 16:40:00,activepower,6864.0
B8_AA,2026-08-30 16:50:00,activepower,6829.1
B8_AA,2026-08-30 17:00:00,activepower,6782.799999999999
B8_AA,2026-08-30 17:10:00,activepower,6761.7
B8_AA,2026-08-30 17:20:00,activepower,6747.2
B8_AA,2026-08-30 17:30:00,activepower,6707.9
B8_AA,2026-08-30 17:40:00,activepower,6680.45
B8_AA,2026-08-30 17:50:00,activepower,6642.8
B8_AA,2026-08-30 18:00:00,activepower,6613.45
B8_AA,2026-08-30 18:10:00,activepower,6603.299999999999
B8_AA,2026-08-30 18:20:00,activepower,6551.0
B8_AA,2026-08-30 18:30:00,activepower,6508.15
B8_AA,2026-08-30 18:40:00,activepower,6451.0
B8_AA,2026-08-30 18:50:00,activepower,6391.4
B8_AA,2026-08-30 19:00:00,activepower,6370.25
B8_AA,2026-08-30 19:10:00,activepower,6433.1
B8_AA,2026-08-30 19:20:00,activepower,6414.3
B8_AA,2026-08-30 19:30:00,activepower,6393.8
B8_AA,2026-08-30 19:40:00,activepower,6417.950000000001
B8_AA,2026-08-30 19:50:00,activepower,6396.3
B8_AA,2026-08-30 20:00:00,activepower,6336.65
B8_AA,2026-08-30 20:10:00,activepower,6352.75
B8_AA,2026-08-30 20:20:00,activepower,6330.3
B8_AA,2026-08-30 20:30:00,activepower,6309.9
B8_AA,2026-08-30 20:40:00,activepower,6314.95
B8_AA,2026-08-30 20:50:00,activepower,6298.8
B8_AA,2026-08-30 21:00:00,activepower,6316.700000000001
B8_AA,2026-08-30 21:10:00,activepower,6318.45
B8_AA,2026-08-30 21:20:00,activepower,6288.4
B8_AA,2026-08-30 21:30:00,activepower,6280.4
B8_AA,2026-08-30 21:40:00,activepower,6269.700000000001
B8_AA,2026-08-30 21:50:00,activepower,6268.9
B8_AA,2026-08-30 22:00:00,activepower,6237.9
B8_AA,2026-08-30 22:10:00,activepower,6223.5
B8_AA,2026-08-30 22:20:00,activepower,6212.5
B8_AA,2026-08-30 22:30:00,activepower,6204.0
B8_AA,2026-08-30 22:40:00,activepower,6190.6
B8_AA,2026-08-30 22:50:00,activepower,6170.1
B8_AA,2026-08-30 23:00:00,activepower,6153.3
B8_AA,2026-08-30 23:10:00,activepower,6123.5
B8_AA,2026-08-30 23:20:00,activepower,6116.5
B8_AA,2026-08-30 23:30:00,activepower,6112.5
B8_AA,2026-08-30 23:40:00,activepower,6101.5
B8_AA,2026-08-30 23:50:00,activepower,6092.0
B8_AA,2026-08-31 00:00:00,activepower,6071.549999999999
B8_AA,2026-08-31 00:10:00,activepower,6072.6
B8_AA,2026-08-31 00:20:00,activepower,6067.0
B8_AA,2026-08-31 00:30:00,activepower,6050.549999999999
B8_AA,2026-08-31 00:40:00,activepower,6046.5
B8_AA,2026-08-31 00:50:00,activepower,6046.7
B8_AA,2026-08-31 01:00:00,activepower,6041.0
B8_AA,2026-08-31 01:10:00,activepower,6022.9
B8_AA,2026-08-31 01:20:00,activepower,6011.0
B8_AA,2026-08-31 01:30:00,activepower,6003.05
B8_AA,2026-08-31 01:40:00,activepower,5996.4
B8_AA,2026-08-31 01:50:00,activepower,6001.0
B8_AA,2026-08-31 02:00:00,activepower,5994.5
B8_AA,2026-08-31 02:10:00,activepower,5987.7
B8_AA,2026-08-31 02:20:00,activepower,5976.950000000001
B8_AA,2026-08-31 02:30:00,activepower,5974.9
B8_AA,2026-08-31 02:40:00,activepower,5968.6
B8_AA,2026-08-31 02:50:00,activepower,5968.65
B8_AA,2026-08-31 03:00:00,activepower,5967.4
B8_AA,2026-08-31 03:10:00,activepower,5972.6
B8_AA,2026-08-31 03:20:00,activepower,5968.799999999999
B8_AA,2026-08-31 03:30:00,activepower,5974.700000000001
B8_AA,2026-08-31 03:40:00,activepower,5980.8
B8_AA,2026-08-31 03:50:00,activepower,5987.299999999999
B8_AA,2026-08-31 04:00:00,activepower,5970.9
B8_AA,2026-08-31 04:10:00,activepower,5976.4
B8_AA,2026-08-31 04:20:00,activepower,5971.05
B8_AA,2026-08-31 04:30:00,activepower,5975.15
B8_AA,2026-08-31 04:40:00,activepower,5961.049999999999
B8_AA,2026-08-31 04:50:00,activepower,5948.8
B8_AA,2026-08-31 05:00:00,activepower,5946.15
B8_AA,2026-08-31 05:10:00,activepower,5944.1
B8_AA,2026-08-31 05:20:00,activepower,5944.5
B8_AA,2026-08-31 05:30:00,activepower,5940.2
B8_AA,2026-08-31 05:40:00,activepower,5938.0
B8_AA,2026-08-31 05:50:00,activepower,5920.9
B8_AA,2026-08-31 06:00:00,activepower,5913.700000000001
B8_AA,2026-08-31 06:10:00,activepower,5902.6
B8_AA,2026-08-31 06:20:00,activepower,5887.35
B8_AA,2026-08-31 06:30:00,activepower,5902.55
B8_AA,2026-08-31 06:40:00,activepower,5928.2
B8_AA,2026-08-31 06:50:00,activepower,5933.45
B8_AA,2026-08-31 07:00:00,activepower,5958.0
B8_AA,2026-08-31 07:10:00,activepower,5988.5
B8_AA,2026-08-31 07:20:00,activepower,6548.65
B8_AA,2026-08-31 07:30:00,activepower,7673.6
B8_AA,2026-08-31 07:40:00,activepower,9872.2
B8_AA,2026-08-31 07:50:00,activepower,10078.95
B8_AA,2026-08-31 08:00:00,activepower,9626.7
B8_AA,2026-08-31 08:10:00,activepower,9537.35
B8_AA,2026-08-31 08:20:00,activepower,9478.45
B8_AA,2026-08-31 08:30:00,activepower,9547.5
B8_AA,2026-08-31 08:40:00,activepower,9502.9
B8_AA,2026-08-31 08:50:00,activepower,10268.6
B8_AA,2026-08-31 09:00:00,activepower,10377.7
B8_AA,2026-08-31 09:10:00,activepower,18809.75
B8_AA,2026-08-31 09:20:00,activepower,18836.15
B8_AA,2026-08-31 09:30:00,activepower,19141.0
B8_AA,2026-08-31 09:40:00,activepower,19374.3
B8_AA,2026-08-31 09:50:00,activepower,19429.0
B8_AA,2026-08-31 10:00:00,activepower,20218.2
B8_AA,2026-08-31 10:10:00,activepower,20509.4
B8_AA,2026-08-31 10:20:00,activepower,30955.6
B8_AA,2026-08-31 10:30:00,activepower,30899.0
B8_AA,2026-08-31 10:40:00,activepower,30919.6
B8_AA,2026-08-31 10:50:00,activepower,30935.9
B8_AA,2026-08-31 11:00:00,activepower,31399.4
B8_AA,2026-08-31 11:10:00,activepower,31874.45
B8_AA,2026-08-31 11:20:00,activepower,30882.7
B8_AA,2026-08-31 11:30:00,activepower,30838.1
B8_AA,2026-08-31 11:40:00,activepower,29626.15
B8_AA,2026-08-31 11:50:00,activepower,30349.25
B8_AA,2026-08-31 12:00:00,activepower,36383.6
B8_AA,2026-08-31 12:10:00,activepower,42996.4
B8_AA,2026-08-31 12:20:00,activepower,42649.25
B8_AA,2026-08-31 12:30:00,activepower,41566.9
B8_AA,2026-08-31 12:40:00,activepower,41512.4
B8_AA,2026-08-31 12:50:00,activepower,41326.6
B8_AA,2026-08-31 13:00:00,activepower,42299.0
B8_AA,2026-08-31 13:10:00,activepower,41602.5
B8_AA,2026-08-31 13:20:00,activepower,41661.75
B8_AA,2026-08-31 13:30:00,activepower,37632.4
B8_AA,2026-08-31 13:40:00,activepower,41782.3
B8_AA,2026-08-31 13:50:00,activepower,41282.350000000006
B8_AA,2026-08-31 14:00:00,activepower,32615.6
B8_AA,2026-08-31 14:10:00,activepower,42259.95
B8_AA,2026-08-31 14:20:00,activepower,42161.7
B8_AA,2026-08-31 14:30:00,activepower,41892.15
B8_CPA,2026-08-29 14:30:00,activepower,7.95
B8_CPA,2026-08-29 14:40:00,activepower,38.4
B8_CPA,2026-08-29 14:50:00,activepower,24.1
B8_CPA,2026-08-29 15:00:00,activepower,35.55
B8_CPA,2026-08-29 15:10:00,activepower,62.5
B8_CPA,2026-08-29 15:20:00,activepower,40.5
B8_CPA,2026-08-29 15:30:00,activepower,45.05
B8_CPA,2026-08-29 15:40:00,activepower,44.0
B8_CPA,2026-08-29 15:50:00,activepower,38.0
B8_CPA,2026-08-29 16:00:00,activepower,28.6
B8_CPA,2026-08-29 16:10:00,activepower,12.3
B8_CPA,2026-08-29 16:20:00,activepower,18.65
B8_CPA,2026-08-29 16:30:00,activepower,11.0
B8_CPA,2026-08-29 16:40:00,activepower,15.5
B8_CPA,2026-08-29 16:50:00,activepower,23.700000000000003
B8_CPA,2026-08-29 17:00:00,activepower,12.75
B8_CPA,2026-08-29 17:10:00,activepower,9.5
B8_CPA,2026-08-29 17:20:00,activepower,9.0
B8_CPA,2026-08-29 17:30:00,activepower,11.2
B8_CPA,2026-08-29 17:40:00,activepower,15.85
B8_CPA,2026-08-29 17:50:00,activepower,25.75
B8_CPA,2026-08-29 18:00:00,activepower,16.2
B8_CPA,2026-08-29 18:10:00,activepower,21.15
B8_CPA,2026-08-29 18:20:00,activepower,22.65
B8_CPA,2026-08-29 18:30:00,activepower,18.6
B8_CPA,2026-08-29 18:40:00,activepower,34.3
B8_CPA,2026-08-29 18:50:00,activepower,7.5
B8_CPA,2026-08-29 19:00:00,activepower,24.1
B8_CPA,2026-08-29 19:10:00,activepower,25.0
B8_CPA,2026-08-29 19:20:00,activepower,33.15
B8_CPA,2026-08-29 19:30:00,activepower,48.7
B8_CPA,2026-08-29 19:40:00,activepower,33.15
B8_CPA,2026-08-29 19:50:00,activepower,28.3
B8_CPA,2026-08-29 20:00:00,activepower,34.8
B8_CPA,2026-08-29 20:10:00,activepower,32.05
B8_CPA,2026-08-29 20:20:00,activepower,11.2
B8_CPA,2026-08-29 20:30:00,activepower,14.2
B8_CPA,2026-08-29 20:40:00,activepower,16.55
B8_CPA,2026-08-29 20:50:00,activepower,38.3
B8_CPA,2026-08-29 21:00:00,activepower,36.15
B8_CPA,2026-08-29 21:10:00,activepower,40.85
B8_CPA,2026-08-29 21:20:00,activepower,37.2
B8_CPA,2026-08-29 21:30:00,activepower,26.85
B8_CPA,2026-08-29 21:40:00,activepower,18.2
B8_CPA,2026-08-29 21:50:00,activepower,19.1
B8_CPA,2026-08-29 22:00:00,activepower,25.700000000000003
B8_CPA,2026-08-29 22:10:00,activepower,35.1
B8_CPA,2026-08-29 22:20:00,activepower,36.3
B8_CPA,2026-08-29 22:30:00,activepower,29.6
B8_CPA,2026-08-29 22:40:00,activepower,23.25
B8_CPA,2026-08-29 22:50:00,activepower,20.9
B8_CPA,2026-08-29 23:00:00,activepower,41.25
B8_CPA,2026-08-29 23:10:00,activepower,49.1
B8_CPA,2026-08-29 23:20:00,activepower,44.2
B8_CPA,2026-08-29 23:30:00,activepower,17.6
B8_CPA,2026-08-29 23:40:00,activepower,17.2
B8_CPA,2026-08-29 23:50:00,activepower,32.6
B8_CPA,2026-08-30 00:00:00,activepower,42.95
B8_CPA,2026-08-30 00:10:00,activepower,34.6
B8_CPA,2026-08-30 00:20:00,activepower,14.7
B8_CPA,2026-08-30 00:30:00,activepower,17.049999999999997
B8_CPA,2026-08-30 00:40:00,activepower,14.0
B8_CPA,2026-08-30 00:50:00,activepower,34.7
B8_CPA,2026-08-30 01:00:00,activepower,48.2
B8_CPA,2026-08-30 01:10:00,activepower,23.8
B8_CPA,2026-08-30 01:20:00,activepower,22.1
B8_CPA,2026-08-30 01:30:00,activepower,18.1
B8_CPA,2026-08-30 01:40:00,activepower,22.9
B8_CPA,2026-08-30 01:50:00,activepower,3.95
B8_CPA,2026-08-30 02:00:00,activepower,8.0
B8_CPA,2026-08-30 02:10:00,activepower,9.7
B8_CPA,2026-08-30 02:20:00,activepower,10.35
B8_CPA,2026-08-30 02:30:00,activepower,14.3
B8_CPA,2026-08-30 02:40:00,activepower,15.9
B8_CPA,2026-08-30 02:50:00,activepower,1.85
B8_CPA,2026-08-30 03:00:00,activepower,5.949999999999999
B8_CPA,2026-08-30 03:10:00,activepower,7.0
B8_CPA,2026-08-30 03:20:00,activepower,30.700000000000003
B8_CPA,2026-08-30 03:30:00,activepower,29.3
B8_CPA,2026-08-30 03:40:00,activepower,2.35
B8_CPA,2026-08-30 03:50:00,activepower,14.65
B8_CPA,2026-08-30 04:00:00,activepower,10.2
B8_CPA,2026-08-30 04:10:00,activepower,24.85
B8_CPA,2026-08-30 04:20:00,activepower,29.950000000000003
B8_CPA,2026-08-30 04:30:00,activepower,9.8
B8_CPA,2026-08-30 04:40:00,activepower,2.8
B8_CPA,2026-08-30 04:50:00,activepower,18.2
B8_CPA,2026-08-30 05:00:00,activepower,27.4
B8_CPA,2026-08-30 05:10:00,activepower,28.75
B8_CPA,2026-08-30 05:20:00,activepower,5.449999999999999
B8_CPA,2026-08-30 05:30:00,activepower,5.8
B8_CPA,2026-08-30 05:40:00,activepower,20.4
B8_CPA,2026-08-30 05:50:00,activepower,23.1
B8_CPA,2026-08-30 06:00:00,activepower,20.4
B8_CPA,2026-08-30 06:10:00,activepower,9.85
B8_CPA,2026-08-30 06:20:00,activepower,2.5
B8_CPA,2026-08-30 06:30:00,activepower,26.5
B8_CPA,2026-08-30 06:40:00,activepower,29.8
B8_CPA,2026-08-30 06:50:00,activepower,27.9
B8_CPA,2026-08-30 07:00:00,activepower,8.0
B8_CPA,2026-08-30 07:10:00,activepower,8.0
B8_CPA,2026-08-30 07:20:00,activepower,22.6
B8_CPA,2026-08-30 07:30:00,activepower,22.6
B8_CPA,2026-08-30 07:40:00,activepower,16.95
B8_CPA,2026-08-30 07:50:00,activepower,5.3
B8_CPA,2026-08-30 08:00:00,activepower,4.35
B8_CPA,2026-08-30 08:10:00,activepower,35.75
B8_CPA,2026-08-30 08:20:00,activepower,22.1
B8_CPA,2026-08-30 08:30:00,activepower,5.3
B8_CPA,2026-08-30 08:40:00,activepower,6.699999999999999
B8_CPA,2026-08-30 08:50:00,activepower,8.5
B8_CPA,2026-08-30 09:00:00,activepower,14.15
B8_CPA,2026-08-30 09:10:00,activepower,30.25
B8_CPA,2026-08-30 09:20:00,activepower,3.6
B8_CPA,2026-08-30 09:30:00,activepower,3.3
B8_CPA,2026-08-30 09:40:00,activepower,9.3
B8_CPA,2026-08-30 09:50:00,activepower,31.7
B8_CPA,2026-08-30 10:00:00,activepower,24.0
B8_CPA,2026-08-30 10:10:00,activepower,1.4
B8_CPA,2026-08-30 10:20:00,activepower,5.5
B8_CPA,2026-08-30 10:30:00,activepower,11.5
B8_CPA,2026-08-30 10:40:00,activepower,22.1
B8_CPA,2026-08-30 10:50:00,activepower,34.05
B8_CPA,2026-08-30 11:00:00,activepower,25.25
B8_CPA,2026-08-30 11:10:00,activepower,11.0
B8_CPA,2026-08-30 11:20:00,activepower,42.6
B8_CPA,2026-08-30 11:30:00,activepower,18.8
B8_CPA,2026-08-30 11:40:00,activepower,30.3
B8_CPA,2026-08-30 11:50:00,activepower,24.35
B8_CPA,2026-08-30 12:00:00,activepower,33.8
B8_CPA,2026-08-30 12:10:00,activepower,34.8
B8_CPA,2026-08-30 12:20:00,activepower,1.55
B8_CPA,2026-08-30 12:30:00,activepower,12.3
B8_CPA,2026-08-30 12:40:00,activepower,13.15
B8_CPA,2026-08-30 12:50:00,activepower,30.35
B8_CPA,2026-08-30 13:00:00,activepower,28.1
B8_CPA,2026-08-30 13:10:00,activepower,29.35
B8_CPA,2026-08-30 13:20:00,activepower,15.3
B8_CPA,2026-08-30 13:30:00,activepower,21.2
